"Servidor","Protocolo","Data_Hora_Inicio","Data_Hora_Fim","Duracao"
"vsrv16","SSTP","2017-09-16 22:40:00","2017-09-16 22:42:00","2"
"vsrv17","SSTP","2017-09-17 00:29:00","2017-09-17 00:33:00","4"
"vsrv11","SOFTETHER","2017-09-17 01:09:00","2017-09-17 01:09:00","0"
"vsrv17","PPTP","2017-09-17 02:18:00","2017-09-17 02:21:00","3"
"vsrv8","PPTP","2017-09-17 02:29:00","2017-09-17 02:31:00","2"
"vsrv8","PPTP","2017-09-17 02:41:00","2017-09-17 02:42:00","1"
"vsrv8","PPTP","2017-09-17 08:23:00","2017-09-17 08:34:00","11"
"vsrv11","SSTP","2017-09-17 09:01:00","2017-09-17 09:07:00","6"
"vsrv11","SSTP","2017-09-17 09:08:00","2017-09-17 10:25:00","77"
"vsrv11","SOFTETHER","2017-09-17 11:22:00","2017-09-17 11:25:00","3"
"vsrv17","SSTP","2017-09-17 12:26:00","2017-09-17 12:48:00","22"
"vsrv16","SSTP","2017-09-17 13:02:00","2017-09-17 13:02:00","0"
"vsrv16","SSTP","2017-09-17 13:01:00","2017-09-17 13:06:00","5"
"vsrv11","SSTP","2017-09-17 12:48:00","2017-09-17 13:08:00","20"
"vsrv16","SSTP","2017-09-17 13:28:00","2017-09-17 13:28:00","0"
"vsrv17","PPTP","2017-09-17 13:29:00","2017-09-17 13:42:00","13"
"vsrv16","PPTP","2017-09-17 13:45:00","2017-09-17 13:50:00","5"
"vsrv11","PPTP","2017-09-17 14:02:00","2017-09-17 14:31:00","29"
"vsrv16","PPTP","2017-09-17 16:23:00","2017-09-17 16:42:00","19"
"vsrv17","PPTP","2017-09-17 16:51:00","2017-09-17 16:51:00","0"
"vsrv8","PPTP","2017-09-17 16:59:00","2017-09-17 17:01:00","2"
"vsrv17","PPTP","2017-09-17 14:56:00","2017-09-17 17:41:00","165"
"vsrv8","PPTP","2017-09-17 17:04:00","2017-09-17 17:51:00","47"
"vsrv16","PPTP","2017-09-17 15:15:00","2017-09-17 17:58:00","163"
"vsrv16","SSTP","2017-09-17 17:52:00","2017-09-17 18:09:00","17"
"vsrv16","PPTP","2017-09-17 18:53:00","2017-09-17 18:55:00","2"
"vsrv8","PPTP","2017-09-17 19:05:00","2017-09-17 19:05:00","0"
"vsrv16","PPTP","2017-09-17 18:54:00","2017-09-17 19:10:00","16"
"vsrv11","SOFTETHER","2017-09-17 18:52:00","2017-09-17 19:12:00","20"
"vsrv16","SSTP","2017-09-17 19:08:00","2017-09-17 19:22:00","14"
"vsrv11","SOFTETHER","2017-09-17 20:12:00","2017-09-17 20:33:00","21"
"vsrv11","SOFTETHER","2017-09-17 20:47:00","2017-09-17 20:48:00","1"
"vsrv11","PPTP","2017-09-17 20:17:00","2017-09-17 20:59:00","42"
"vsrv11","PPTP","2017-09-17 21:07:00","2017-09-17 21:42:00","35"
"vsrv11","PPTP","2017-09-17 21:52:00","2017-09-17 22:10:00","18"
"vsrv11","PPTP","2017-09-17 22:14:00","2017-09-17 22:15:00","1"
"vsrv11","SSTP","2017-09-17 21:18:00","2017-09-17 22:42:00","84"
"vsrv11","SOFTETHER","2017-09-17 21:39:00","2017-09-17 23:05:00","86"
"vsrv8","SSTP","2017-09-17 16:39:00","2017-09-18 01:19:00","520"
"vsrv17","PPTP","2017-09-18 00:58:00","2017-09-18 01:20:00","22"
"vsrv16","PPTP","2017-09-17 23:21:00","2017-09-18 01:22:00","121"
"vsrv11","SOFTETHER","2017-09-18 02:05:00","2017-09-18 02:05:00","0"
"vsrv8","SSTP","2017-09-18 02:45:00","2017-09-18 02:47:00","2"
"vsrv8","SSTP","2017-09-18 02:47:00","2017-09-18 02:49:00","2"
"vsrv11","SOFTETHER","2017-09-18 08:07:00","2017-09-18 08:08:00","1"
"vsrv16","SSTP","2017-09-18 10:22:00","2017-09-18 10:23:00","1"
"vsrv8","SSTP","2017-09-18 10:23:00","2017-09-18 10:26:00","3"
"vsrv16","SSTP","2017-09-18 10:27:00","2017-09-18 10:27:00","0"
"vsrv16","SSTP","2017-09-18 10:25:00","2017-09-18 10:28:00","3"
"vsrv8","SSTP","2017-09-18 10:29:00","2017-09-18 10:29:00","0"
"vsrv17","SSTP","2017-09-18 10:19:00","2017-09-18 10:32:00","13"
"vsrv17","SSTP","2017-09-18 10:21:00","2017-09-18 10:35:00","14"
"vsrv16","PPTP","2017-09-18 10:34:00","2017-09-18 10:36:00","2"
"vsrv17","PPTP","2017-09-18 10:35:00","2017-09-18 10:36:00","1"
"vsrv8","SSTP","2017-09-18 10:34:00","2017-09-18 10:36:00","2"
"vsrv16","SSTP","2017-09-18 10:36:00","2017-09-18 10:36:00","0"
"vsrv8","SSTP","2017-09-18 10:36:00","2017-09-18 10:37:00","1"
"vsrv16","SSTP","2017-09-18 10:23:00","2017-09-18 10:37:00","14"
"vsrv17","SSTP","2017-09-18 10:37:00","2017-09-18 10:40:00","3"
"vsrv17","SSTP","2017-09-18 10:42:00","2017-09-18 10:43:00","1"
"vsrv16","PPTP","2017-09-18 10:34:00","2017-09-18 10:44:00","10"
"vsrv17","SSTP","2017-09-18 10:43:00","2017-09-18 10:44:00","1"
"vsrv16","SSTP","2017-09-18 10:30:00","2017-09-18 10:49:00","19"
"vsrv16","SSTP","2017-09-18 10:27:00","2017-09-18 10:49:00","22"
"vsrv16","PPTP","2017-09-18 10:44:00","2017-09-18 10:50:00","6"
"vsrv16","PPTP","2017-09-18 10:50:00","2017-09-18 10:50:00","0"
"vsrv16","SSTP","2017-09-18 10:22:00","2017-09-18 10:53:00","31"
"vsrv17","SSTP","2017-09-18 10:48:00","2017-09-18 10:54:00","6"
"vsrv8","SSTP","2017-09-18 10:56:00","2017-09-18 10:58:00","2"
"vsrv8","SSTP","2017-09-18 10:58:00","2017-09-18 10:58:00","0"
"vsrv11","SOFTETHER","2017-09-18 10:26:00","2017-09-18 11:01:00","35"
"vsrv17","SSTP","2017-09-18 10:31:00","2017-09-18 11:02:00","31"
"vsrv17","SSTP","2017-09-18 10:56:00","2017-09-18 11:05:00","9"
"vsrv11","PPTP","2017-09-18 10:14:00","2017-09-18 11:08:00","54"
"vsrv11","SOFTETHER","2017-09-18 11:03:00","2017-09-18 11:08:00","5"
"vsrv8","SSTP","2017-09-18 11:07:00","2017-09-18 11:13:00","6"
"vsrv17","SSTP","2017-09-18 10:47:00","2017-09-18 11:16:00","29"
"vsrv17","SSTP","2017-09-18 10:18:00","2017-09-18 11:19:00","61"
"vsrv16","SSTP","2017-09-18 10:57:00","2017-09-18 11:23:00","26"
"vsrv16","SSTP","2017-09-18 10:21:00","2017-09-18 11:33:00","72"
"vsrv8","SSTP","2017-09-18 11:10:00","2017-09-18 11:35:00","25"
"vsrv11","PPTP","2017-09-18 09:29:00","2017-09-18 11:40:00","131"
"vsrv8","PPTP","2017-09-18 11:02:00","2017-09-18 11:44:00","42"
"vsrv16","PPTP","2017-09-18 11:46:00","2017-09-18 11:46:00","0"
"vsrv8","PPTP","2017-09-18 11:46:00","2017-09-18 11:46:00","0"
"vsrv8","PPTP","2017-09-18 11:46:00","2017-09-18 11:46:00","0"
"vsrv8","PPTP","2017-09-18 11:47:00","2017-09-18 11:47:00","0"
"vsrv8","PPTP","2017-09-18 11:47:00","2017-09-18 11:47:00","0"
"vsrv17","PPTP","2017-09-18 11:49:00","2017-09-18 11:49:00","0"
"vsrv8","OPENVPN_L2","2017-09-18 11:18:00","2017-09-18 11:54:00","36"
"vsrv8","OPENVPN_L2","2017-09-18 11:23:00","2017-09-18 11:54:00","31"
"vsrv16","SSTP","2017-09-18 11:18:00","2017-09-18 11:58:00","40"
"vsrv17","PPTP","2017-09-18 11:56:00","2017-09-18 11:59:00","3"
"vsrv17","SSTP","2017-09-18 11:00:00","2017-09-18 12:01:00","61"
"vsrv16","SSTP","2017-09-18 11:22:00","2017-09-18 12:01:00","39"
"vsrv8","PPTP","2017-09-18 11:59:00","2017-09-18 12:01:00","2"
"vsrv8","SSTP","2017-09-18 11:33:00","2017-09-18 12:03:00","30"
"vsrv17","PPTP","2017-09-18 12:01:00","2017-09-18 12:03:00","2"
"vsrv16","OPENVPN_L2","2017-09-18 11:55:00","2017-09-18 12:05:00","10"
"vsrv16","SSTP","2017-09-18 10:39:00","2017-09-18 12:05:00","86"
"vsrv8","OPENVPN_L2","2017-09-18 12:05:00","2017-09-18 12:07:00","2"
"vsrv17","PPTP","2017-09-18 10:31:00","2017-09-18 12:10:00","99"
"vsrv8","PPTP","2017-09-18 12:08:00","2017-09-18 12:13:00","5"
"vsrv16","SSTP","2017-09-18 10:20:00","2017-09-18 12:13:00","113"
"vsrv8","PPTP","2017-09-18 10:39:00","2017-09-18 12:13:00","94"
"vsrv8","SSTP","2017-09-18 11:18:00","2017-09-18 12:17:00","59"
"vsrv8","SSTP","2017-09-18 11:43:00","2017-09-18 12:25:00","42"
"vsrv8","PPTP","2017-09-18 10:50:00","2017-09-18 12:30:00","100"
"vsrv8","SSTP","2017-09-18 11:02:00","2017-09-18 12:33:00","91"
"vsrv16","PPTP","2017-09-18 10:56:00","2017-09-18 12:35:00","99"
"vsrv16","SSTP","2017-09-18 10:54:00","2017-09-18 12:37:00","103"
"vsrv8","OPENVPN_L2","2017-09-18 11:56:00","2017-09-18 12:38:00","42"
"vsrv11","SOFTETHER","2017-09-18 11:08:00","2017-09-18 12:39:00","91"
"vsrv8","SSTP","2017-09-18 12:06:00","2017-09-18 12:41:00","35"
"vsrv8","SSTP","2017-09-18 10:21:00","2017-09-18 12:41:00","140"
"vsrv8","PPTP","2017-09-18 10:33:00","2017-09-18 12:42:00","129"
"vsrv16","SSTP","2017-09-18 11:40:00","2017-09-18 12:43:00","63"
"vsrv8","PPTP","2017-09-18 10:46:00","2017-09-18 12:43:00","117"
"vsrv8","SSTP","2017-09-18 11:34:00","2017-09-18 12:43:00","69"
"vsrv8","SSTP","2017-09-18 10:47:00","2017-09-18 12:44:00","117"
"vsrv17","SSTP","2017-09-18 10:20:00","2017-09-18 12:44:00","144"
"vsrv17","SSTP","2017-09-18 11:50:00","2017-09-18 12:44:00","54"
"vsrv16","SSTP","2017-09-18 10:20:00","2017-09-18 12:44:00","144"
"vsrv8","SSTP","2017-09-18 10:53:00","2017-09-18 12:45:00","112"
"vsrv16","SSTP","2017-09-18 10:25:00","2017-09-18 12:45:00","140"
"vsrv16","SSTP","2017-09-18 10:53:00","2017-09-18 12:45:00","112"
"vsrv17","SSTP","2017-09-18 10:18:00","2017-09-18 12:45:00","147"
"vsrv16","PPTP","2017-09-18 12:05:00","2017-09-18 12:46:00","41"
"vsrv17","PPTP","2017-09-18 11:45:00","2017-09-18 12:46:00","61"
"vsrv8","SSTP","2017-09-18 10:55:00","2017-09-18 12:47:00","112"
"vsrv8","SSTP","2017-09-18 10:58:00","2017-09-18 12:47:00","109"
"vsrv11","SOFTETHER","2017-09-18 10:08:00","2017-09-18 12:47:00","159"
"vsrv17","SSTP","2017-09-18 12:07:00","2017-09-18 12:47:00","40"
"vsrv16","OPENVPN_L2","2017-09-18 12:09:00","2017-09-18 12:48:00","39"
"vsrv17","PPTP","2017-09-18 10:49:00","2017-09-18 12:48:00","119"
"vsrv16","SSTP","2017-09-18 12:21:00","2017-09-18 12:48:00","27"
"vsrv8","SSTP","2017-09-18 10:58:00","2017-09-18 12:48:00","110"
"vsrv16","PPTP","2017-09-18 11:12:00","2017-09-18 13:06:00","114"
"vsrv17","PPTP","2017-09-18 14:02:00","2017-09-18 14:04:00","2"
"vsrv16","PPTP","2017-09-18 14:07:00","2017-09-18 14:25:00","18"
"vsrv8","SSTP","2017-09-18 13:07:00","2017-09-18 14:53:00","106"
"vsrv11","OPENVPN_L2","2017-09-18 14:42:00","2017-09-18 14:54:00","12"
"vsrv11","PPTP","2017-09-18 13:38:00","2017-09-18 15:03:00","85"
"vsrv11","OPENVPN_L2","2017-09-18 15:00:00","2017-09-18 15:22:00","22"
"vsrv16","PPTP","2017-09-18 15:22:00","2017-09-18 15:34:00","12"
"vsrv8","SSTP","2017-09-18 15:57:00","2017-09-18 15:58:00","1"
"vsrv8","SSTP","2017-09-18 16:00:00","2017-09-18 16:20:00","20"
"vsrv8","SSTP","2017-09-18 02:09:00","2017-09-18 16:47:00","878"
"vsrv11","PPTP","2017-09-18 15:47:00","2017-09-18 16:57:00","70"
"vsrv17","PPTP","2017-09-18 08:14:00","2017-09-18 17:04:00","530"
"vsrv11","SOFTETHER","2017-09-18 16:30:00","2017-09-18 17:18:00","48"
"vsrv16","SSTP","2017-09-18 17:22:00","2017-09-18 17:25:00","3"
"vsrv17","SSTP","2017-09-18 17:26:00","2017-09-18 17:46:00","20"
"vsrv16","PPTP","2017-09-18 16:39:00","2017-09-18 17:49:00","70"
"vsrv11","PPTP","2017-09-18 17:40:00","2017-09-18 17:56:00","16"
"vsrv8","PPTP","2017-09-18 18:04:00","2017-09-18 18:05:00","1"
"vsrv11","PPTP","2017-09-18 17:15:00","2017-09-18 18:08:00","53"
"vsrv8","PPTP","2017-09-18 10:33:00","2017-09-18 19:05:00","512"
"vsrv11","SOFTETHER","2017-09-18 12:48:00","2017-09-18 19:14:00","386"
"vsrv16","SSTP","2017-09-18 18:49:00","2017-09-18 19:18:00","29"
"vsrv11","SSTP","2017-09-18 17:52:00","2017-09-18 19:20:00","88"
"vsrv17","SSTP","2017-09-18 14:49:00","2017-09-18 19:54:00","305"
"vsrv17","SSTP","2017-09-18 19:57:00","2017-09-18 19:59:00","2"
"vsrv8","SSTP","2017-09-18 20:01:00","2017-09-18 20:04:00","3"
"vsrv17","PPTP","2017-09-18 19:53:00","2017-09-18 20:04:00","11"
"vsrv8","SSTP","2017-09-18 19:59:00","2017-09-18 20:05:00","6"
"vsrv11","PPTP","2017-09-18 19:19:00","2017-09-18 20:18:00","59"
"vsrv8","SSTP","2017-09-18 20:18:00","2017-09-18 20:18:00","0"
"vsrv8","SSTP","2017-09-18 20:19:00","2017-09-18 20:52:00","33"
"vsrv17","PPTP","2017-09-18 21:13:00","2017-09-18 21:17:00","4"
"vsrv16","PPTP","2017-09-18 21:59:00","2017-09-18 21:59:00","0"
"vsrv16","SSTP","2017-09-18 22:07:00","2017-09-18 22:08:00","1"
"vsrv16","SSTP","2017-09-18 22:15:00","2017-09-18 22:16:00","1"
"vsrv16","SSTP","2017-09-18 22:08:00","2017-09-18 22:16:00","8"
"vsrv17","SSTP","2017-09-18 22:20:00","2017-09-18 22:20:00","0"
"vsrv11","SSTP","2017-09-18 22:59:00","2017-09-18 23:07:00","8"
"vsrv16","SSTP","2017-09-18 16:03:00","2017-09-19 00:44:00","521"
"vsrv17","PPTP","2017-09-19 00:57:00","2017-09-19 01:11:00","14"
"vsrv16","SSTP","2017-09-19 00:27:00","2017-09-19 01:16:00","49"
"vsrv17","PPTP","2017-09-19 01:46:00","2017-09-19 01:46:00","0"
"vsrv17","PPTP","2017-09-19 02:40:00","2017-09-19 02:40:00","0"
"vsrv17","SSTP","2017-09-19 02:16:00","2017-09-19 02:46:00","30"
"vsrv17","PPTP","2017-09-19 02:40:00","2017-09-19 03:13:00","33"
"vsrv16","PPTP","2017-09-19 09:06:00","2017-09-19 09:07:00","1"
"vsrv16","PPTP","2017-09-19 10:34:00","2017-09-19 10:51:00","17"
"vsrv16","SSTP","2017-09-19 11:01:00","2017-09-19 11:03:00","2"
"vsrv16","SSTP","2017-09-19 11:13:00","2017-09-19 11:13:00","0"
"vsrv17","SSTP","2017-09-19 11:10:00","2017-09-19 11:14:00","4"
"vsrv16","SSTP","2017-09-19 11:14:00","2017-09-19 11:14:00","0"
"vsrv16","SSTP","2017-09-19 11:24:00","2017-09-19 11:26:00","2"
"vsrv16","SSTP","2017-09-19 11:13:00","2017-09-19 11:26:00","13"
"vsrv8","SSTP","2017-09-19 11:27:00","2017-09-19 11:31:00","4"
"vsrv11","OPENVPN_L2","2017-09-19 11:20:00","2017-09-19 11:32:00","12"
"vsrv17","SSTP","2017-09-19 11:16:00","2017-09-19 11:37:00","21"
"vsrv11","OPENVPN_L2","2017-09-19 11:38:00","2017-09-19 11:42:00","4"
"vsrv17","SSTP","2017-09-19 11:42:00","2017-09-19 11:43:00","1"
"vsrv11","SOFTETHER","2017-09-19 10:08:00","2017-09-19 11:45:00","97"
"vsrv16","SSTP","2017-09-19 11:45:00","2017-09-19 11:46:00","1"
"vsrv8","SSTP","2017-09-19 11:47:00","2017-09-19 11:47:00","0"
"vsrv17","SSTP","2017-09-19 11:48:00","2017-09-19 11:48:00","0"
"vsrv11","OPENVPN_L2","2017-09-19 11:42:00","2017-09-19 11:50:00","8"
"vsrv8","SSTP","2017-09-19 11:48:00","2017-09-19 11:50:00","2"
"vsrv17","SSTP","2017-09-19 11:17:00","2017-09-19 11:51:00","34"
"vsrv16","SSTP","2017-09-19 11:52:00","2017-09-19 11:53:00","1"
"vsrv16","SSTP","2017-09-19 11:53:00","2017-09-19 11:57:00","4"
"vsrv8","SSTP","2017-09-19 11:49:00","2017-09-19 11:58:00","9"
"vsrv16","SSTP","2017-09-19 11:53:00","2017-09-19 12:07:00","14"
"vsrv11","OPENVPN_L2","2017-09-19 11:58:00","2017-09-19 12:08:00","10"
"vsrv11","SSTP","2017-09-19 09:36:00","2017-09-19 12:23:00","167"
"vsrv11","SSTP","2017-09-19 12:25:00","2017-09-19 12:33:00","8"
"vsrv11","OPENVPN_L2","2017-09-19 12:27:00","2017-09-19 12:39:00","12"
"vsrv8","SSTP","2017-09-19 12:14:00","2017-09-19 12:42:00","28"
"vsrv11","PPTP","2017-09-19 12:18:00","2017-09-19 12:46:00","28"
"vsrv8","SSTP","2017-09-19 11:54:00","2017-09-19 12:47:00","53"
"vsrv8","SSTP","2017-09-19 11:49:00","2017-09-19 12:51:00","62"
"vsrv11","OPENVPN_L2","2017-09-19 12:47:00","2017-09-19 12:53:00","6"
"vsrv17","SSTP","2017-09-19 11:20:00","2017-09-19 12:53:00","93"
"vsrv16","SSTP","2017-09-19 12:09:00","2017-09-19 12:53:00","44"
"vsrv8","SSTP","2017-09-19 12:13:00","2017-09-19 12:53:00","40"
"vsrv16","SSTP","2017-09-19 12:15:00","2017-09-19 12:53:00","38"
"vsrv8","SSTP","2017-09-19 11:10:00","2017-09-19 12:54:00","104"
"vsrv17","SSTP","2017-09-19 11:51:00","2017-09-19 12:55:00","64"
"vsrv8","SSTP","2017-09-19 11:58:00","2017-09-19 12:55:00","57"
"vsrv8","SSTP","2017-09-19 11:15:00","2017-09-19 12:56:00","101"
"vsrv11","OPENVPN_L2","2017-09-19 12:54:00","2017-09-19 12:58:00","4"
"vsrv8","PPTP","2017-09-19 11:16:00","2017-09-19 13:04:00","108"
"vsrv17","PPTP","2017-09-19 11:00:00","2017-09-19 13:09:00","129"
"vsrv11","OPENVPN_L2","2017-09-19 13:12:00","2017-09-19 13:12:00","0"
"vsrv8","PPTP","2017-09-19 13:36:00","2017-09-19 13:40:00","4"
"vsrv11","OPENVPN_L2","2017-09-19 13:16:00","2017-09-19 14:03:00","47"
"vsrv8","PPTP","2017-09-19 14:17:00","2017-09-19 14:19:00","2"
"vsrv8","SSTP","2017-09-19 14:16:00","2017-09-19 14:20:00","4"
"vsrv16","SSTP","2017-09-19 14:20:00","2017-09-19 14:21:00","1"
"vsrv17","SSTP","2017-09-19 14:26:00","2017-09-19 14:26:00","0"
"vsrv16","SSTP","2017-09-19 14:18:00","2017-09-19 14:31:00","13"
"vsrv16","OPENVPN_L2","2017-09-19 14:16:00","2017-09-19 14:31:00","15"
"vsrv8","SSTP","2017-09-19 14:20:00","2017-09-19 14:32:00","12"
"vsrv16","PPTP","2017-09-19 14:16:00","2017-09-19 14:32:00","16"
"vsrv11","PPTP","2017-09-19 11:47:00","2017-09-19 14:34:00","167"
"vsrv16","PPTP","2017-09-19 14:16:00","2017-09-19 14:36:00","20"
"vsrv11","OPENVPN_L2","2017-09-19 14:10:00","2017-09-19 14:43:00","33"
"vsrv8","SSTP","2017-09-19 14:17:00","2017-09-19 14:45:00","28"
"vsrv11","SSTP","2017-09-19 13:19:00","2017-09-19 14:49:00","90"
"vsrv16","SSTP","2017-09-19 14:37:00","2017-09-19 14:54:00","17"
"vsrv17","SSTP","2017-09-19 14:32:00","2017-09-19 14:56:00","24"
"vsrv8","PPTP","2017-09-19 14:58:00","2017-09-19 14:58:00","0"
"vsrv8","PPTP","2017-09-19 14:58:00","2017-09-19 14:58:00","0"
"vsrv16","SSTP","2017-09-19 14:26:00","2017-09-19 15:02:00","36"
"vsrv8","PPTP","2017-09-19 14:17:00","2017-09-19 15:02:00","45"
"vsrv17","SSTP","2017-09-19 14:33:00","2017-09-19 15:02:00","29"
"vsrv16","PPTP","2017-09-19 15:00:00","2017-09-19 15:09:00","9"
"vsrv8","PPTP","2017-09-19 15:09:00","2017-09-19 15:11:00","2"
"vsrv8","SSTP","2017-09-19 14:27:00","2017-09-19 15:12:00","45"
"vsrv16","PPTP","2017-09-19 15:08:00","2017-09-19 15:14:00","6"
"vsrv16","PPTP","2017-09-19 15:15:00","2017-09-19 15:16:00","1"
"vsrv8","SSTP","2017-09-19 14:40:00","2017-09-19 15:17:00","37"
"vsrv17","SSTP","2017-09-19 14:19:00","2017-09-19 15:19:00","60"
"vsrv17","SSTP","2017-09-19 14:17:00","2017-09-19 15:20:00","63"
"vsrv16","OPENVPN_L2","2017-09-19 14:59:00","2017-09-19 15:23:00","24"
"vsrv16","PPTP","2017-09-19 14:18:00","2017-09-19 15:24:00","66"
"vsrv8","SSTP","2017-09-19 15:24:00","2017-09-19 15:25:00","1"
"vsrv16","SSTP","2017-09-19 15:25:00","2017-09-19 15:26:00","1"
"vsrv11","OPENVPN_L2","2017-09-19 14:59:00","2017-09-19 15:29:00","30"
"vsrv17","SSTP","2017-09-19 14:36:00","2017-09-19 15:31:00","55"
"vsrv16","PPTP","2017-09-19 15:35:00","2017-09-19 15:36:00","1"
"vsrv16","PPTP","2017-09-19 08:10:00","2017-09-19 15:37:00","447"
"vsrv8","PPTP","2017-09-19 15:38:00","2017-09-19 15:39:00","1"
"vsrv16","PPTP","2017-09-19 15:39:00","2017-09-19 15:39:00","0"
"vsrv11","OPENVPN_L2","2017-09-19 15:33:00","2017-09-19 15:43:00","10"
"vsrv8","OPENVPN_L2","2017-09-19 14:34:00","2017-09-19 15:45:00","71"
"vsrv16","PPTP","2017-09-19 14:17:00","2017-09-19 15:57:00","100"
"vsrv11","OPENVPN_L2","2017-09-19 15:56:00","2017-09-19 15:59:00","3"
"vsrv11","SSTP","2017-09-19 15:28:00","2017-09-19 16:00:00","32"
"vsrv16","SSTP","2017-09-19 14:59:00","2017-09-19 16:00:00","61"
"vsrv16","SSTP","2017-09-19 15:44:00","2017-09-19 16:03:00","19"
"vsrv11","OPENVPN_L2","2017-09-19 16:03:00","2017-09-19 16:05:00","2"
"vsrv8","SSTP","2017-09-19 16:03:00","2017-09-19 16:09:00","6"
"vsrv8","OPENVPN_L2","2017-09-19 16:09:00","2017-09-19 16:09:00","0"
"vsrv11","PPTP","2017-09-19 15:10:00","2017-09-19 16:12:00","62"
"vsrv16","PPTP","2017-09-19 15:25:00","2017-09-19 16:14:00","49"
"vsrv8","PPTP","2017-09-19 14:21:00","2017-09-19 16:15:00","114"
"vsrv8","SSTP","2017-09-19 15:24:00","2017-09-19 16:17:00","53"
"vsrv16","SSTP","2017-09-19 16:03:00","2017-09-19 16:23:00","20"
"vsrv16","PPTP","2017-09-19 14:17:00","2017-09-19 16:30:00","133"
"vsrv8","SSTP","2017-09-19 14:17:00","2017-09-19 16:31:00","134"
"vsrv8","SSTP","2017-09-19 16:10:00","2017-09-19 16:32:00","22"
"vsrv16","PPTP","2017-09-19 16:36:00","2017-09-19 16:37:00","1"
"vsrv16","SSTP","2017-09-19 15:32:00","2017-09-19 16:37:00","65"
"vsrv16","PPTP","2017-09-19 14:18:00","2017-09-19 16:37:00","139"
"vsrv16","SSTP","2017-09-19 16:35:00","2017-09-19 16:39:00","4"
"vsrv17","PPTP","2017-09-19 16:39:00","2017-09-19 16:40:00","1"
"vsrv17","PPTP","2017-09-19 16:40:00","2017-09-19 16:40:00","0"
"vsrv17","PPTP","2017-09-19 16:40:00","2017-09-19 16:40:00","0"
"vsrv17","PPTP","2017-09-19 16:40:00","2017-09-19 16:40:00","0"
"vsrv17","PPTP","2017-09-19 16:40:00","2017-09-19 16:40:00","0"
"vsrv16","SSTP","2017-09-19 14:47:00","2017-09-19 16:41:00","114"
"vsrv16","PPTP","2017-09-19 16:41:00","2017-09-19 16:41:00","0"
"vsrv11","OPENVPN_L2","2017-09-19 16:22:00","2017-09-19 16:42:00","20"
"vsrv8","SSTP","2017-09-19 15:00:00","2017-09-19 16:43:00","103"
"vsrv16","PPTP","2017-09-19 16:44:00","2017-09-19 16:44:00","0"
"vsrv16","PPTP","2017-09-19 16:44:00","2017-09-19 16:44:00","0"
"vsrv16","SSTP","2017-09-19 14:49:00","2017-09-19 16:46:00","117"
"vsrv17","PPTP","2017-09-19 16:02:00","2017-09-19 16:46:00","44"
"vsrv17","SSTP","2017-09-19 14:19:00","2017-09-19 16:50:00","151"
"vsrv8","SSTP","2017-09-19 15:28:00","2017-09-19 16:51:00","83"
"vsrv16","OPENVPN_L2","2017-09-19 14:32:00","2017-09-19 16:51:00","139"
"vsrv16","PPTP","2017-09-19 14:17:00","2017-09-19 16:52:00","155"
"vsrv16","PPTP","2017-09-19 17:25:00","2017-09-19 17:28:00","3"
"vsrv17","PPTP","2017-09-19 17:39:00","2017-09-19 17:42:00","3"
"vsrv11","OPENVPN_L2","2017-09-19 17:46:00","2017-09-19 17:51:00","5"
"vsrv11","PPTP","2017-09-19 17:26:00","2017-09-19 17:57:00","31"
"vsrv16","SSTP","2017-09-19 17:10:00","2017-09-19 17:58:00","48"
"vsrv17","SSTP","2017-09-19 15:07:00","2017-09-19 18:07:00","180"
"vsrv11","PPTP","2017-09-19 18:12:00","2017-09-19 18:22:00","10"
"vsrv16","PPTP","2017-09-19 15:43:00","2017-09-19 18:28:00","165"
"vsrv11","SSTP","2017-09-19 17:39:00","2017-09-19 18:39:00","60"
"vsrv16","PPTP","2017-09-19 14:17:00","2017-09-19 18:52:00","275"
"vsrv11","PPTP","2017-09-19 17:54:00","2017-09-19 19:09:00","75"
"vsrv11","PPTP","2017-09-19 17:49:00","2017-09-19 19:55:00","126"
"vsrv11","SOFTETHER","2017-09-19 14:10:00","2017-09-19 20:30:00","380"
"vsrv11","SOFTETHER","2017-09-19 20:29:00","2017-09-19 20:36:00","7"
"vsrv17","PPTP","2017-09-19 20:48:00","2017-09-19 21:00:00","12"
"vsrv8","PPTP","2017-09-19 21:01:00","2017-09-19 21:04:00","3"
"vsrv17","PPTP","2017-09-19 21:03:00","2017-09-19 21:07:00","4"
"vsrv16","PPTP","2017-09-19 21:03:00","2017-09-19 21:09:00","6"
"vsrv16","SSTP","2017-09-19 20:48:00","2017-09-19 21:09:00","21"
"vsrv17","OPENVPN_L2","2017-09-19 20:50:00","2017-09-19 21:14:00","24"
"vsrv17","SSTP","2017-09-19 20:43:00","2017-09-19 21:18:00","35"
"vsrv17","PPTP","2017-09-19 20:44:00","2017-09-19 21:22:00","38"
"vsrv8","OPENVPN_L2","2017-09-19 21:16:00","2017-09-19 21:28:00","12"
"vsrv16","PPTP","2017-09-19 21:18:00","2017-09-19 21:30:00","12"
"vsrv8","PPTP","2017-09-19 21:31:00","2017-09-19 21:31:00","0"
"vsrv16","OPENVPN_L2","2017-09-19 20:49:00","2017-09-19 21:34:00","45"
"vsrv8","PPTP","2017-09-19 21:05:00","2017-09-19 21:35:00","30"
"vsrv17","SSTP","2017-09-19 21:42:00","2017-09-19 21:42:00","0"
