Servidor, Protocolo, Data_Hora_Ini, Data_Hora_End, Duracao
"vsrv16","PPTP","2017-01-09 19:55:00","2017-01-09 21:03:00",68
"vsrv16","SSTP","2017-01-09 20:37:00","2017-01-09 21:07:00",30
"vsrv8","SSTP","2017-01-09 20:32:00","2017-01-09 21:09:00",37
"vsrv8","SSTP","2017-01-09 21:09:00","2017-01-09 21:09:00",0
"vsrv8","SSTP","2017-01-09 20:17:00","2017-01-09 21:10:00",53
"vsrv17","OPENVPN_L2","2017-01-09 20:43:00","2017-01-09 21:10:00",27
"vsrv17","SSTP","2017-01-09 16:54:00","2017-01-09 21:14:00",260
"vsrv16","SSTP","2017-01-09 20:52:00","2017-01-09 21:14:00",22
"vsrv17","SSTP","2017-01-09 21:13:00","2017-01-09 21:15:00",2
"vsrv8","PPTP","2017-01-09 20:34:00","2017-01-09 21:17:00",43
"vsrv8","SSTP","2017-01-09 20:58:00","2017-01-09 21:17:00",19
"vsrv8","PPTP","2017-01-09 21:18:00","2017-01-09 21:19:00",1
"vsrv11","PPTP","2017-01-09 20:44:00","2017-01-09 21:19:00",35
"vsrv17","PPTP","2017-01-09 20:30:00","2017-01-09 21:21:00",51
"vsrv16","PPTP","2017-01-09 21:03:00","2017-01-09 21:21:00",18
"vsrv8","SSTP","2017-01-09 20:56:00","2017-01-09 21:22:00",26
"vsrv8","PPTP","2017-01-09 21:22:00","2017-01-09 21:24:00",2
"vsrv8","SSTP","2017-01-09 21:17:00","2017-01-09 21:30:00",13
"vsrv16","SSTP","2017-01-09 21:18:00","2017-01-09 21:31:00",13
"vsrv17","SSTP","2017-01-09 21:31:00","2017-01-09 21:33:00",2
"vsrv17","PPTP","2017-01-09 20:48:00","2017-01-09 21:33:00",45
"vsrv17","OPENVPN_L2","2017-01-09 21:11:00","2017-01-09 21:35:00",24
"vsrv16","OPENVPN_L2","2017-01-09 21:32:00","2017-01-09 21:36:00",4
"vsrv16","PPTP","2017-01-09 20:39:00","2017-01-09 21:37:00",58
"vsrv16","PPTP","2017-01-09 21:39:00","2017-01-09 21:39:00",0
"vsrv17","PPTP","2017-01-09 21:39:00","2017-01-09 21:39:00",0
"vsrv8","SSTP","2017-01-09 20:58:00","2017-01-09 21:41:00",43
"vsrv16","PPTP","2017-01-09 21:24:00","2017-01-09 21:44:00",20
"vsrv8","PPTP","2017-01-09 21:02:00","2017-01-09 21:45:00",43
"vsrv17","SSTP","2017-01-09 17:50:00","2017-01-09 21:47:00",237
"vsrv16","SSTP","2017-01-09 21:46:00","2017-01-09 21:47:00",1
"vsrv16","SSTP","2017-01-09 20:55:00","2017-01-09 21:52:00",57
"vsrv16","PPTP","2017-01-09 14:16:00","2017-01-09 21:53:00",457
"vsrv17","SSTP","2017-01-09 20:55:00","2017-01-09 21:54:00",59
"vsrv16","PPTP","2017-01-09 18:54:00","2017-01-09 21:57:00",183
"vsrv16","PPTP","2017-01-09 21:58:00","2017-01-09 21:59:00",1
"vsrv17","SSTP","2017-01-09 20:56:00","2017-01-09 21:59:00",63
"vsrv17","PPTP","2017-01-09 21:59:00","2017-01-09 22:00:00",1
"vsrv17","PPTP","2017-01-09 21:21:00","2017-01-09 22:01:00",40
"vsrv17","SSTP","2017-01-09 20:17:00","2017-01-09 22:03:00",106
"vsrv8","SSTP","2017-01-09 21:38:00","2017-01-09 22:05:00",27
"vsrv8","SSTP","2017-01-09 21:19:00","2017-01-09 22:07:00",48
"vsrv8","SSTP","2017-01-09 11:41:00","2017-01-09 22:10:00",629
"vsrv8","SSTP","2017-01-09 21:50:00","2017-01-09 22:12:00",22
"vsrv16","PPTP","2017-01-09 21:25:00","2017-01-09 22:13:00",48
"vsrv17","PPTP","2017-01-09 22:11:00","2017-01-09 22:13:00",2
"vsrv8","PPTP","2017-01-09 21:47:00","2017-01-09 22:13:00",26
"vsrv17","PPTP","2017-01-09 20:59:00","2017-01-09 22:18:00",79
"vsrv16","SSTP","2017-01-09 21:23:00","2017-01-09 22:18:00",55
"vsrv17","SSTP","2017-01-09 22:00:00","2017-01-09 22:18:00",18
"vsrv16","SSTP","2017-01-09 22:16:00","2017-01-09 22:19:00",3
"vsrv8","PPTP","2017-01-09 22:19:00","2017-01-09 22:22:00",3
"vsrv16","SSTP","2017-01-09 13:56:00","2017-01-09 22:23:00",507
"vsrv17","PPTP","2017-01-09 17:58:00","2017-01-09 22:23:00",265
"vsrv16","PPTP","2017-01-09 18:10:00","2017-01-09 22:24:00",254
"vsrv17","SSTP","2017-01-09 22:16:00","2017-01-09 22:26:00",10
"vsrv8","PPTP","2017-01-09 20:58:00","2017-01-09 22:26:00",88
"vsrv8","SSTP","2017-01-09 22:16:00","2017-01-09 22:26:00",10
"vsrv8","PPTP","2017-01-09 19:55:00","2017-01-09 22:26:00",151
"vsrv11","SSTP","2017-01-09 21:58:00","2017-01-09 22:33:00",35
"vsrv11","PPTP","2017-01-09 18:42:00","2017-01-09 22:34:00",232
"vsrv17","PPTP","2017-01-09 21:35:00","2017-01-09 22:37:00",62
"vsrv17","PPTP","2017-01-09 21:31:00","2017-01-09 22:39:00",68
"vsrv17","PPTP","2017-01-09 21:06:00","2017-01-09 22:39:00",93
"vsrv8","PPTP","2017-01-09 21:51:00","2017-01-09 22:41:00",50
"vsrv17","PPTP","2017-01-09 21:05:00","2017-01-09 22:41:00",96
"vsrv17","SSTP","2017-01-09 22:43:00","2017-01-09 22:43:00",0
"vsrv17","PPTP","2017-01-09 21:47:00","2017-01-09 22:44:00",57
"vsrv17","PPTP","2017-01-09 19:29:00","2017-01-09 22:45:00",196
"vsrv16","PPTP","2017-01-09 20:50:00","2017-01-09 22:46:00",116
"vsrv17","SSTP","2017-01-09 22:45:00","2017-01-09 22:47:00",2
"vsrv17","SSTP","2017-01-09 22:40:00","2017-01-09 22:47:00",7
"vsrv8","SSTP","2017-01-09 22:20:00","2017-01-09 22:49:00",29
"vsrv8","PPTP","2017-01-09 19:17:00","2017-01-09 22:51:00",214
"vsrv16","SSTP","2017-01-09 21:51:00","2017-01-09 22:52:00",61
"vsrv17","PPTP","2017-01-09 20:44:00","2017-01-09 22:53:00",129
"vsrv8","PPTP","2017-01-09 20:25:00","2017-01-09 22:54:00",149
"vsrv16","SSTP","2017-01-09 20:59:00","2017-01-09 22:56:00",117
"vsrv16","SSTP","2017-01-09 22:17:00","2017-01-09 22:58:00",41
"vsrv17","SSTP","2017-01-09 12:05:00","2017-01-09 22:59:00",654
"vsrv8","PPTP","2017-01-09 20:51:00","2017-01-09 22:59:00",128
"vsrv8","SSTP","2017-01-09 20:39:00","2017-01-09 23:01:00",142
"vsrv17","OPENVPN_L2","2017-01-09 23:01:00","2017-01-09 23:01:00",0
"vsrv16","SSTP","2017-01-09 23:01:00","2017-01-09 23:03:00",2
"vsrv17","PPTP","2017-01-09 21:57:00","2017-01-09 23:05:00",68
"vsrv11","PPTP","2017-01-09 21:31:00","2017-01-09 23:07:00",96
"vsrv16","PPTP","2017-01-09 22:41:00","2017-01-09 23:08:00",27
"vsrv16","PPTP","2017-01-09 23:06:00","2017-01-09 23:09:00",3
"vsrv16","PPTP","2017-01-09 14:06:00","2017-01-09 23:10:00",544
"vsrv16","PPTP","2017-01-09 23:09:00","2017-01-09 23:10:00",1
"vsrv8","PPTP","2017-01-09 23:04:00","2017-01-09 23:11:00",7
"vsrv16","PPTP","2017-01-09 22:51:00","2017-01-09 23:12:00",21
"vsrv8","SSTP","2017-01-09 22:34:00","2017-01-09 23:17:00",43
"vsrv8","PPTP","2017-01-09 21:23:00","2017-01-09 23:18:00",115
"vsrv8","SSTP","2017-01-09 19:58:00","2017-01-09 23:18:00",200
"vsrv16","PPTP","2017-01-09 20:00:00","2017-01-09 23:19:00",199
"vsrv17","PPTP","2017-01-09 22:15:00","2017-01-09 23:21:00",66
"vsrv17","SSTP","2017-01-09 20:02:00","2017-01-09 23:21:00",199
"vsrv8","SSTP","2017-01-09 21:45:00","2017-01-09 23:22:00",97
"vsrv8","SSTP","2017-01-09 22:45:00","2017-01-09 23:22:00",37
"vsrv16","PPTP","2017-01-09 23:10:00","2017-01-09 23:23:00",13
"vsrv8","SSTP","2017-01-09 20:44:00","2017-01-09 23:24:00",160
"vsrv11","SSTP","2017-01-09 22:36:00","2017-01-09 23:25:00",49
"vsrv8","SSTP","2017-01-09 21:09:00","2017-01-09 23:29:00",140
"vsrv17","SSTP","2017-01-09 22:38:00","2017-01-09 23:30:00",52
"vsrv16","PPTP","2017-01-09 23:34:00","2017-01-09 23:34:00",0
"vsrv17","PPTP","2017-01-09 20:59:00","2017-01-09 23:37:00",158
"vsrv17","PPTP","2017-01-09 22:39:00","2017-01-09 23:38:00",59
"vsrv16","SSTP","2017-01-09 22:50:00","2017-01-09 23:39:00",49
"vsrv17","SSTP","2017-01-09 19:40:00","2017-01-09 23:40:00",240
"vsrv16","SSTP","2017-01-09 23:09:00","2017-01-09 23:44:00",35
"vsrv8","SSTP","2017-01-09 22:59:00","2017-01-09 23:49:00",50
"vsrv8","PPTP","2017-01-09 23:26:00","2017-01-09 23:54:00",28
"vsrv8","PPTP","2017-01-09 23:35:00","2017-01-09 23:54:00",19
"vsrv8","PPTP","2017-01-09 23:01:00","2017-01-09 23:59:00",58
"vsrv17","PPTP","2017-01-09 19:47:00","2017-01-10",253
"vsrv8","PPTP","2017-01-09 20:43:00","2017-01-10 00:01:00",198
"vsrv8","PPTP","2017-01-09 22:30:00","2017-01-10 00:03:00",93
"vsrv8","PPTP","2017-01-09 21:54:00","2017-01-10 00:03:00",129
"vsrv8","PPTP","2017-01-09 23:40:00","2017-01-10 00:03:00",23
"vsrv8","PPTP","2017-01-09 20:52:00","2017-01-10 00:04:00",192
"vsrv16","PPTP","2017-01-09 20:56:00","2017-01-10 00:05:00",189
"vsrv8","SSTP","2017-01-09 23:13:00","2017-01-10 00:08:00",55
"vsrv16","PPTP","2017-01-09 23:25:00","2017-01-10 00:08:00",43
"vsrv11","SSTP","2017-01-09 23:03:00","2017-01-10 00:09:00",66
"vsrv8","PPTP","2017-01-09 22:05:00","2017-01-10 00:09:00",124
"vsrv8","PPTP","2017-01-09 12:48:00","2017-01-10 00:11:00",683
"vsrv17","SSTP","2017-01-09 23:11:00","2017-01-10 00:12:00",61
"vsrv8","SSTP","2017-01-09 23:10:00","2017-01-10 00:12:00",62
"vsrv17","SSTP","2017-01-09 23:53:00","2017-01-10 00:13:00",20
"vsrv16","PPTP","2017-01-09 23:54:00","2017-01-10 00:13:00",19
"vsrv17","PPTP","2017-01-10 00:11:00","2017-01-10 00:15:00",4
"vsrv8","SSTP","2017-01-09 21:50:00","2017-01-10 00:16:00",146
"vsrv16","SSTP","2017-01-09 18:34:00","2017-01-10 00:17:00",343
"vsrv8","PPTP","2017-01-10 00:19:00","2017-01-10 00:20:00",1
"vsrv16","SSTP","2017-01-09 23:21:00","2017-01-10 00:21:00",60
"vsrv8","PPTP","2017-01-10 00:21:00","2017-01-10 00:24:00",3
"vsrv17","PPTP","2017-01-10 00:24:00","2017-01-10 00:25:00",1
"vsrv8","PPTP","2017-01-09 23:08:00","2017-01-10 00:26:00",78
"vsrv16","PPTP","2017-01-10 00:25:00","2017-01-10 00:27:00",2
"vsrv16","PPTP","2017-01-10 00:27:00","2017-01-10 00:27:00",0
"vsrv16","PPTP","2017-01-10 00:27:00","2017-01-10 00:27:00",0
"vsrv17","SSTP","2017-01-09 23:58:00","2017-01-10 00:27:00",29
"vsrv16","SSTP","2017-01-09 20:05:00","2017-01-10 00:27:00",262
"vsrv17","PPTP","2017-01-10 00:27:00","2017-01-10 00:30:00",3
"vsrv8","PPTP","2017-01-10 00:27:00","2017-01-10 00:34:00",7
"vsrv17","PPTP","2017-01-09 22:32:00","2017-01-10 00:35:00",123
"vsrv8","SSTP","2017-01-09 23:03:00","2017-01-10 00:37:00",94
"vsrv8","SSTP","2017-01-10 00:25:00","2017-01-10 00:39:00",14
"vsrv17","PPTP","2017-01-09 22:08:00","2017-01-10 00:41:00",153
"vsrv8","PPTP","2017-01-10 00:36:00","2017-01-10 00:42:00",6
"vsrv17","PPTP","2017-01-09 22:52:00","2017-01-10 00:45:00",113
"vsrv16","PPTP","2017-01-10 00:30:00","2017-01-10 00:48:00",18
"vsrv17","SSTP","2017-01-09 22:20:00","2017-01-10 00:48:00",148
"vsrv17","PPTP","2017-01-10 00:34:00","2017-01-10 00:49:00",15
"vsrv17","PPTP","2017-01-09 23:18:00","2017-01-10 00:49:00",91
"vsrv16","PPTP","2017-01-09 20:19:00","2017-01-10 00:50:00",271
"vsrv11","SSTP","2017-01-09 23:25:00","2017-01-10 00:52:00",87
"vsrv8","PPTP","2017-01-10 00:29:00","2017-01-10 00:52:00",23
"vsrv17","SSTP","2017-01-09 22:31:00","2017-01-10 00:53:00",142
"vsrv8","PPTP","2017-01-10 00:43:00","2017-01-10 00:55:00",12
"vsrv16","PPTP","2017-01-09 20:11:00","2017-01-10 00:57:00",286
"vsrv16","SSTP","2017-01-09 23:06:00","2017-01-10 00:59:00",113
"vsrv17","PPTP","2017-01-10 00:23:00","2017-01-10 01:02:00",39
"vsrv16","PPTP","2017-01-10 01:01:00","2017-01-10 01:03:00",2
"vsrv8","PPTP","2017-01-10 00:57:00","2017-01-10 01:03:00",6
"vsrv8","PPTP","2017-01-09 22:15:00","2017-01-10 01:04:00",169
"vsrv8","PPTP","2017-01-10 01:04:00","2017-01-10 01:05:00",1
"vsrv11","SSTP","2017-01-10 00:52:00","2017-01-10 01:07:00",15
"vsrv17","PPTP","2017-01-10 00:51:00","2017-01-10 01:07:00",16
"vsrv8","SSTP","2017-01-10 01:06:00","2017-01-10 01:09:00",3
"vsrv17","PPTP","2017-01-10 01:05:00","2017-01-10 01:10:00",5
"vsrv11","SSTP","2017-01-10 01:07:00","2017-01-10 01:12:00",5
"vsrv8","PPTP","2017-01-10 01:06:00","2017-01-10 01:13:00",7
"vsrv8","PPTP","2017-01-10 01:05:00","2017-01-10 01:19:00",14
"vsrv17","SSTP","2017-01-09 22:59:00","2017-01-10 01:19:00",140
"vsrv16","PPTP","2017-01-09 22:01:00","2017-01-10 01:23:00",202
"vsrv17","PPTP","2017-01-09 22:47:00","2017-01-10 01:24:00",157
"vsrv11","SOFTETHER","2017-01-09 22:51:00","2017-01-10 01:27:00",156
"vsrv17","SSTP","2017-01-09 16:37:00","2017-01-10 01:27:00",530
"vsrv16","PPTP","2017-01-09 22:10:00","2017-01-10 01:28:00",198
"vsrv8","PPTP","2017-01-10 01:24:00","2017-01-10 01:33:00",9
"vsrv8","SSTP","2017-01-09 20:24:00","2017-01-10 01:37:00",313
"vsrv8","PPTP","2017-01-10 00:02:00","2017-01-10 01:37:00",95
"vsrv17","SSTP","2017-01-10 00:08:00","2017-01-10 01:41:00",93
"vsrv16","PPTP","2017-01-09 22:05:00","2017-01-10 01:41:00",216
"vsrv8","PPTP","2017-01-10 01:09:00","2017-01-10 01:51:00",42
"vsrv16","SSTP","2017-01-09 22:15:00","2017-01-10 02:00:00",225
"vsrv16","PPTP","2017-01-10 01:43:00","2017-01-10 02:00:00",17
"vsrv17","PPTP","2017-01-09 21:27:00","2017-01-10 02:10:00",283
"vsrv17","SSTP","2017-01-09 23:39:00","2017-01-10 02:15:00",156
"vsrv16","SSTP","2017-01-09 22:49:00","2017-01-10 02:15:00",206
"vsrv17","PPTP","2017-01-10 00:35:00","2017-01-10 02:31:00",116
"vsrv17","PPTP","2017-01-09 20:00:00","2017-01-10 02:32:00",392
"vsrv11","SSTP","2017-01-10 01:12:00","2017-01-10 02:35:00",83
"vsrv17","SSTP","2017-01-10 00:49:00","2017-01-10 02:35:00",106
"vsrv16","SSTP","2017-01-10 02:02:00","2017-01-10 02:46:00",44
"vsrv16","SSTP","2017-01-10 02:40:00","2017-01-10 02:53:00",13
"vsrv8","PPTP","2017-01-10 02:14:00","2017-01-10 03:08:00",54
"vsrv8","PPTP","2017-01-09 20:05:00","2017-01-10 03:17:00",432
"vsrv8","SSTP","2017-01-10 01:17:00","2017-01-10 04:13:00",176
"vsrv8","PPTP","2017-01-10 01:20:00","2017-01-10 04:37:00",197
"vsrv8","PPTP","2017-01-09 23:57:00","2017-01-10 05:12:00",315
"vsrv11","SSTP","2017-01-10 02:35:00","2017-01-10 05:14:00",159
"vsrv8","SSTP","2017-01-10 00:08:00","2017-01-10 06:24:00",376
"vsrv17","SSTP","2017-01-10 07:08:00","2017-01-10 07:44:00",36
"vsrv16","PPTP","2017-01-10 01:16:00","2017-01-10 08:34:00",438
"vsrv11","SOFTETHER","2017-01-10 08:36:00","2017-01-10 08:41:00",5
"vsrv8","PPTP","2017-01-10 08:42:00","2017-01-10 08:42:00",0
"vsrv16","PPTP","2017-01-10 08:21:00","2017-01-10 08:51:00",30
"vsrv16","PPTP","2017-01-10 08:40:00","2017-01-10 08:54:00",14
"vsrv16","SSTP","2017-01-10 08:19:00","2017-01-10 08:57:00",38
"vsrv17","SSTP","2017-01-10 09:03:00","2017-01-10 09:03:00",0
"vsrv17","PPTP","2017-01-10 08:30:00","2017-01-10 09:08:00",38
"vsrv17","SSTP","2017-01-10 09:02:00","2017-01-10 09:09:00",7
"vsrv16","PPTP","2017-01-10 08:57:00","2017-01-10 09:09:00",12
"vsrv8","PPTP","2017-01-10 08:20:00","2017-01-10 09:09:00",49
"vsrv17","SSTP","2017-01-10 08:19:00","2017-01-10 09:12:00",53
"vsrv8","PPTP","2017-01-10 09:08:00","2017-01-10 09:18:00",10
"vsrv16","PPTP","2017-01-10 08:51:00","2017-01-10 09:20:00",29
"vsrv16","SSTP","2017-01-10 09:20:00","2017-01-10 09:21:00",1
"vsrv8","PPTP","2017-01-10 09:18:00","2017-01-10 09:21:00",3
"vsrv8","SSTP","2017-01-10 08:31:00","2017-01-10 09:23:00",52
"vsrv11","OPENVPN_L2","2017-01-10 09:00:00","2017-01-10 09:26:00",26
"vsrv8","SSTP","2017-01-10 09:24:00","2017-01-10 09:28:00",4
"vsrv16","PPTP","2017-01-10 08:54:00","2017-01-10 09:31:00",37
"vsrv17","SSTP","2017-01-09 22:59:00","2017-01-10 09:36:00",637
"vsrv17","SSTP","2017-01-10 07:54:00","2017-01-10 09:36:00",102
"vsrv8","PPTP","2017-01-10 09:21:00","2017-01-10 09:38:00",17
"vsrv16","PPTP","2017-01-10 09:26:00","2017-01-10 09:40:00",14
"vsrv8","PPTP","2017-01-10 08:18:00","2017-01-10 09:44:00",86
"vsrv8","SSTP","2017-01-10 09:41:00","2017-01-10 09:45:00",4
"vsrv8","SSTP","2017-01-10 09:04:00","2017-01-10 09:47:00",43
"vsrv16","PPTP","2017-01-10 09:44:00","2017-01-10 09:48:00",4
"vsrv17","SSTP","2017-01-10 09:29:00","2017-01-10 09:49:00",20
"vsrv17","SSTP","2017-01-10 09:51:00","2017-01-10 09:52:00",1
"vsrv8","SSTP","2017-01-10 09:49:00","2017-01-10 09:53:00",4
"vsrv16","PPTP","2017-01-10 09:48:00","2017-01-10 09:54:00",6
"vsrv16","SSTP","2017-01-10 09:54:00","2017-01-10 09:57:00",3
"vsrv16","SSTP","2017-01-10 09:56:00","2017-01-10 09:59:00",3
"vsrv17","PPTP","2017-01-10 09:56:00","2017-01-10 10:01:00",5
"vsrv16","PPTP","2017-01-10 09:22:00","2017-01-10 10:03:00",41
"vsrv16","PPTP","2017-01-10 09:33:00","2017-01-10 10:04:00",31
"vsrv16","PPTP","2017-01-10 09:58:00","2017-01-10 10:05:00",7
"vsrv16","PPTP","2017-01-10 08:58:00","2017-01-10 10:08:00",70
"vsrv8","OPENVPN_L2","2017-01-10 09:59:00","2017-01-10 10:14:00",15
"vsrv8","SSTP","2017-01-10 10:00:00","2017-01-10 10:14:00",14
"vsrv16","PPTP","2017-01-10 10:17:00","2017-01-10 10:19:00",2
"vsrv11","SSTP","2017-01-10 10:18:00","2017-01-10 10:20:00",2
"vsrv16","OPENVPN_L2","2017-01-10 10:14:00","2017-01-10 10:21:00",7
"vsrv8","PPTP","2017-01-10 08:31:00","2017-01-10 10:22:00",111
"vsrv16","PPTP","2017-01-10 10:21:00","2017-01-10 10:24:00",3
"vsrv17","PPTP","2017-01-10 10:00:00","2017-01-10 10:24:00",24
"vsrv16","SSTP","2017-01-10 10:18:00","2017-01-10 10:26:00",8
"vsrv17","SSTP","2017-01-10 09:50:00","2017-01-10 10:27:00",37
"vsrv8","PPTP","2017-01-10 09:25:00","2017-01-10 10:27:00",62
"vsrv16","SSTP","2017-01-10 09:54:00","2017-01-10 10:29:00",35
"vsrv8","OPENVPN_L2","2017-01-10 10:22:00","2017-01-10 10:29:00",7
"vsrv16","SSTP","2017-01-10 09:47:00","2017-01-10 10:30:00",43
"vsrv16","SSTP","2017-01-10 09:53:00","2017-01-10 10:30:00",37
"vsrv8","PPTP","2017-01-10 08:38:00","2017-01-10 10:32:00",114
"vsrv8","PPTP","2017-01-10 10:01:00","2017-01-10 10:32:00",31
"vsrv17","SSTP","2017-01-10 09:18:00","2017-01-10 10:33:00",75
"vsrv16","PPTP","2017-01-10 10:22:00","2017-01-10 10:34:00",12
"vsrv8","PPTP","2017-01-10 10:30:00","2017-01-10 10:36:00",6
"vsrv16","SSTP","2017-01-10 09:51:00","2017-01-10 10:39:00",48
"vsrv17","PPTP","2017-01-10 10:39:00","2017-01-10 10:39:00",0
"vsrv17","PPTP","2017-01-10 10:31:00","2017-01-10 10:40:00",9
"vsrv8","PPTP","2017-01-10 10:39:00","2017-01-10 10:40:00",1
"vsrv17","PPTP","2017-01-10 10:05:00","2017-01-10 10:40:00",35
"vsrv16","PPTP","2017-01-10 10:39:00","2017-01-10 10:41:00",2
"vsrv8","PPTP","2017-01-10 10:41:00","2017-01-10 10:41:00",0
"vsrv8","PPTP","2017-01-10 10:41:00","2017-01-10 10:41:00",0
"vsrv8","PPTP","2017-01-10 09:57:00","2017-01-10 10:42:00",45
"vsrv17","PPTP","2017-01-10 10:40:00","2017-01-10 10:42:00",2
"vsrv17","SSTP","2017-01-10 10:31:00","2017-01-10 10:42:00",11
"vsrv17","PPTP","2017-01-10 09:04:00","2017-01-10 10:43:00",99
"vsrv16","PPTP","2017-01-10 10:43:00","2017-01-10 10:43:00",0
"vsrv16","PPTP","2017-01-10 10:43:00","2017-01-10 10:44:00",1
"vsrv17","PPTP","2017-01-10 09:53:00","2017-01-10 10:44:00",51
"vsrv8","PPTP","2017-01-10 10:46:00","2017-01-10 10:47:00",1
"vsrv16","SSTP","2017-01-10 10:40:00","2017-01-10 10:49:00",9
"vsrv16","PPTP","2017-01-10 09:34:00","2017-01-10 10:53:00",79
"vsrv17","PPTP","2017-01-10 10:51:00","2017-01-10 10:54:00",3
"vsrv8","SSTP","2017-01-10 09:21:00","2017-01-10 10:55:00",94
"vsrv16","PPTP","2017-01-10 09:25:00","2017-01-10 10:56:00",91
"vsrv17","PPTP","2017-01-10 10:42:00","2017-01-10 10:56:00",14
"vsrv8","PPTP","2017-01-10 10:20:00","2017-01-10 10:57:00",37
"vsrv17","SSTP","2017-01-10 10:53:00","2017-01-10 10:57:00",4
"vsrv8","PPTP","2017-01-10 10:55:00","2017-01-10 10:58:00",3
"vsrv8","SSTP","2017-01-10 10:57:00","2017-01-10 10:58:00",1
"vsrv8","PPTP","2017-01-10 10:08:00","2017-01-10 10:58:00",50
"vsrv16","PPTP","2017-01-10 10:47:00","2017-01-10 10:59:00",12
"vsrv17","SSTP","2017-01-10 10:42:00","2017-01-10 10:59:00",17
"vsrv16","SSTP","2017-01-10 10:08:00","2017-01-10 11:00:00",52
"vsrv17","PPTP","2017-01-10 10:35:00","2017-01-10 11:01:00",26
"vsrv16","PPTP","2017-01-10 09:56:00","2017-01-10 11:01:00",65
"vsrv17","SSTP","2017-01-10 11:00:00","2017-01-10 11:01:00",1
"vsrv17","PPTP","2017-01-10 11:01:00","2017-01-10 11:01:00",0
"vsrv8","PPTP","2017-01-10 09:59:00","2017-01-10 11:02:00",63
"vsrv8","SSTP","2017-01-10 10:55:00","2017-01-10 11:02:00",7
"vsrv17","SSTP","2017-01-10 10:41:00","2017-01-10 11:02:00",21
"vsrv8","SSTP","2017-01-10 11:00:00","2017-01-10 11:02:00",2
"vsrv17","PPTP","2017-01-10 10:58:00","2017-01-10 11:05:00",7
"vsrv8","SSTP","2017-01-10 10:42:00","2017-01-10 11:06:00",24
"vsrv17","PPTP","2017-01-10 11:06:00","2017-01-10 11:06:00",0
"vsrv8","SSTP","2017-01-10 11:02:00","2017-01-10 11:06:00",4
"vsrv8","SSTP","2017-01-10 10:00:00","2017-01-10 11:08:00",68
"vsrv16","SSTP","2017-01-10 11:07:00","2017-01-10 11:10:00",3
"vsrv8","SSTP","2017-01-10 10:09:00","2017-01-10 11:13:00",64
"vsrv17","SSTP","2017-01-10 10:12:00","2017-01-10 11:14:00",62
"vsrv17","PPTP","2017-01-10 11:03:00","2017-01-10 11:15:00",12
"vsrv17","SSTP","2017-01-10 11:05:00","2017-01-10 11:16:00",11
"vsrv16","PPTP","2017-01-10 11:16:00","2017-01-10 11:18:00",2
"vsrv16","SSTP","2017-01-10 10:31:00","2017-01-10 11:20:00",49
"vsrv16","SSTP","2017-01-10 11:10:00","2017-01-10 11:23:00",13
"vsrv8","PPTP","2017-01-10 09:57:00","2017-01-10 11:25:00",88
"vsrv8","SSTP","2017-01-10 11:22:00","2017-01-10 11:27:00",5
"vsrv17","SSTP","2017-01-10 11:23:00","2017-01-10 11:29:00",6
"vsrv16","PPTP","2017-01-10 09:48:00","2017-01-10 11:30:00",102
"vsrv16","PPTP","2017-01-10 11:22:00","2017-01-10 11:30:00",8
"vsrv16","PPTP","2017-01-10 11:15:00","2017-01-10 11:32:00",17
"vsrv17","SSTP","2017-01-10 11:16:00","2017-01-10 11:36:00",20
"vsrv17","PPTP","2017-01-10 11:34:00","2017-01-10 11:37:00",3
"vsrv17","PPTP","2017-01-10 08:30:00","2017-01-10 11:37:00",187
"vsrv8","SSTP","2017-01-10 11:29:00","2017-01-10 11:38:00",9
"vsrv8","PPTP","2017-01-10 11:14:00","2017-01-10 11:39:00",25
"vsrv16","OPENVPN_L2","2017-01-10 10:30:00","2017-01-10 11:39:00",69
"vsrv16","SSTP","2017-01-10 11:39:00","2017-01-10 11:39:00",0
"vsrv16","PPTP","2017-01-10 09:23:00","2017-01-10 11:40:00",137
"vsrv8","SSTP","2017-01-10 11:39:00","2017-01-10 11:42:00",3
"vsrv16","SSTP","2017-01-10 11:42:00","2017-01-10 11:42:00",0
"vsrv16","SSTP","2017-01-10 11:43:00","2017-01-10 11:43:00",0
"vsrv16","SSTP","2017-01-10 11:36:00","2017-01-10 11:43:00",7
"vsrv8","PPTP","2017-01-10 11:07:00","2017-01-10 11:46:00",39
"vsrv17","PPTP","2017-01-10 09:30:00","2017-01-10 11:47:00",137
"vsrv16","PPTP","2017-01-10 10:29:00","2017-01-10 11:48:00",79
"vsrv8","PPTP","2017-01-10 11:43:00","2017-01-10 11:48:00",5
"vsrv17","PPTP","2017-01-10 11:40:00","2017-01-10 11:50:00",10
"vsrv17","SSTP","2017-01-10 10:25:00","2017-01-10 11:50:00",85
"vsrv17","PPTP","2017-01-10 11:02:00","2017-01-10 11:51:00",49
"vsrv8","PPTP","2017-01-10 08:42:00","2017-01-10 11:51:00",189
"vsrv17","SSTP","2017-01-10 09:00:00","2017-01-10 11:55:00",175
"vsrv8","SSTP","2017-01-10 09:46:00","2017-01-10 11:56:00",130
"vsrv16","SSTP","2017-01-10 11:18:00","2017-01-10 11:58:00",40
"vsrv17","PPTP","2017-01-10 09:24:00","2017-01-10 11:59:00",155
"vsrv8","SSTP","2017-01-10 11:58:00","2017-01-10 12:00:00",2
